Querylength,domain_token_count,path_token_count,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_path,ldl_getArg,dld_path,dld_getArg,pathLength,subDirLen,this.fileExtLen,ArgLen,ArgUrlRatio,domainUrlRatio,pathDomainRatio,NumberofDotsinURL,CharacterContinuityRate,URL_DigitCount,Extension_DigitCount,URL_Letter_Count,host_letter_count,Filename_LetterCount,Query_LetterCount,Domain_LongestWordLength,Path_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,spcharUrl,delimeter_path,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Directoryname,SymbolCount_FileName,Entropy_URL,Entropy_Domain,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,class
8,2,10,4,3.875,2,9,10,0,0,0,0,0,53,53,2,14,0.20895523,0.104477614,7.571429,2,0.71428573,12,8,42,6,6,0,4,6,0,0,6,2,0.179104478,0.32,0.571428571,10,4,3,0.715554198,1,0.849179007,0.803421891,0.812393189,0
0,2,8,8,3.875,2,9,6,1,1,0,0,0,38,38,4,2,0.03508772,0.21052632,3.1666667,2,0.5833333,1,0,44,10,18,-1,6,8,-1,0,3,5,0.01754386,0.035714286,-1,5,1,1,0.740789896,0.907019018,0.845810015,1,-1,0
0,2,8,8,3.875,2,7,3,0,0,0,0,0,38,38,2,2,0.03508772,0.21052632,3.1666667,1,0.75,11,4,35,11,0,-1,8,5,-1,0,3,5,0.192982456,0.137931034,-1,4,1,0,0.768121975,0.953509509,0.779109203,0,-1,0
0,2,8,5,3.875,2,9,6,0,0,0,0,0,38,38,4,2,0.037037037,0.16666667,4.2222223,2,0.6666667,2,0,41,8,5,-1,5,7,-1,0,6,2,0.037037037,0,-1,8,4,1,0.748102439,0.929896694,1,1,-1,0
0,3,24,5,3.875,3,30,12,0,0,0,0,0,117,117,2,2,0.014814815,0.08148148,10.636364,2,0.54545456,20,12,86,9,0,-1,5,7,-1,0,5,19,0.148148148,-1,-1,7,-1,-1,0.62914107,0.894885518,-1,-1,-1,0
0,2,8,8,3.875,2,11,8,1,1,0,0,0,38,38,4,2,0.03508772,0.21052632,3.1666667,2,0.5833333,2,0,43,10,19,-1,6,7,-1,0,3,5,0.035087719,0.066666667,-1,5,1,1,0.748475162,0.907019018,0.829359585,1,-1,0
0,2,8,11,3.875,2,11,4,1,0,0,0,0,38,38,4,2,0.033333335,0.25,2.5333333,2,0.8,7,0,42,11,23,-1,3,6,-1,0,2,6,0.116666667,0.108108108,-1,4,-1,1,0.728810693,0.79523358,0.782753038,1,-1,0
0,2,16,4,3.875,2,20,9,0,0,0,0,0,78,78,2,2,0.021505376,0.086021505,9.75,1,0.625,6,0,67,7,0,-1,4,7,-1,0,4,12,0.064516129,0,-1,5,2,0,0.676519443,0.916666667,0.64203655,0,-1,0
0,2,8,5,3.875,2,9,5,0,0,0,0,0,38,38,4,2,0.037037037,0.16666667,4.2222223,2,0.6666667,6,0,37,8,15,-1,5,7,-1,0,5,3,0.111111111,0,-1,7,3,1,0.743700172,0.929896694,0.779735072,1,-1,0
0,2,8,7,3.875,2,11,11,0,0,0,0,0,38,38,2,2,0.035714287,0.19642857,3.4545455,3,0.72727275,0,0,45,10,5,-1,7,8,-1,0,6,2,0,0,-1,9,4,2,0.677717796,0.947442759,0.816441756,0.801879687,-1,0
0,2,8,7,3.875,2,8,6,1,0,0,0,0,38,38,4,2,0.035714287,0.19642857,3.4545455,2,0.72727275,13,0,32,8,6,-1,3,8,-1,0,3,5,0.232142857,0.44,-1,5,1,1,0.742479865,1,0.783633132,1,-1,0
0,2,8,11,3.875,2,9,5,0,0,0,0,0,39,39,2,2,0.032786883,0.24590164,2.6,1,0.8,8,0,41,14,0,-1,11,11,-1,0,5,3,0.131147541,0,-1,6,3,0,0.737931018,0.884735489,0.774900151,0,-1,0
0,2,8,9,3.875,2,11,8,0,0,0,0,0,38,38,2,2,0.03448276,0.22413793,2.9230769,1,0.7692308,0,0,47,12,3,-1,9,8,-1,0,4,4,0,0,-1,5,2,0,0.70971171,0.875274698,0.731603451,0,-1,0
0,2,8,9,3.875,2,13,5,0,0,0,0,0,38,38,2,2,0.03448276,0.22413793,2.9230769,1,0.7692308,2,2,45,12,2,-1,9,8,-1,0,3,5,0.034482759,0.058823529,-1,4,1,0,0.72592824,0.875274698,0.75071698,0,-1,0
0,2,24,8,3.875,2,28,13,0,0,0,0,0,117,117,2,2,0.014705882,0.0882353,9.75,1,0.75,15,7,93,11,0,-1,8,11,-1,0,5,19,0.110294118,0.067307692,-1,6,3,0,0.617698085,0.860528527,0.59944364,0,-1,0
0,2,8,7,3.875,2,12,8,0,0,0,0,0,39,39,2,2,0.03508772,0.19298245,3.5454545,1,0.72727275,0,0,45,10,11,-1,7,9,-1,0,5,3,0,0,-1,6,3,0,0.742760037,0.947442759,1,0,-1,0
0,3,16,15,3.875,3,19,8,0,0,0,0,0,77,77,3,2,0.018691588,0.21495327,3.347826,5,0.6956522,6,0,81,21,8,-1,15,10,-1,0,9,7,0.056074766,0,-1,14,9,1,0.754299922,0.819737212,1,1,-1,1
0,3,8,23,3.875,3,7,7,0,0,0,0,0,38,38,3,2,0.026666667,0.4,1.2666667,4,0.8,0,0,63,28,4,-1,23,8,-1,0,6,2,0,0,-1,10,5,1,0.691900575,0.752969644,0.916666667,0.579380164,-1,1
0,3,8,12,3.875,3,7,7,0,0,0,0,0,38,38,3,2,0.03076923,0.30769232,1.9,4,0.65,0,0,53,18,4,-1,12,8,-1,0,6,2,0,0,-1,10,5,1,0.683405487,0.829302025,0.916666667,0.579380164,-1,1
0,2,8,13,3.875,2,8,5,0,0,0,0,0,38,38,3,2,0.032258064,0.27419356,2.235294,2,0.8235294,0,0,51,16,12,-1,13,12,-1,0,7,1,0,0,-1,9,5,1,0.730783314,0.845224173,0.800704883,0.579380164,-1,1
0,3,8,9,3.875,3,10,4,0,0,0,0,0,38,38,4,2,0.032258064,0.27419356,2.235294,5,0.5882353,0,0,50,15,5,-1,9,7,-1,0,5,3,0,0,-1,10,5,1,0.704035296,0.78765934,0.939794001,1,-1,1
0,3,8,5,3.875,3,7,7,0,0,0,0,0,39,39,2,2,0.033898305,0.22033899,3,2,0.46153846,12,12,34,11,8,-1,5,8,-1,0,5,3,0.203389831,0.8,-1,7,3,0,0.780219064,0.818007335,0.688334204,0,-1,1
0,4,8,3,3.875,4,8,3,0,0,0,0,0,38,38,3,2,0.033898305,0.23728813,2.7142856,5,0.2857143,0,0,46,11,3,-1,3,7,-1,0,5,3,0,0,-1,10,3,2,0.677553555,0.74654742,0.875274698,1,-1,1
0,3,8,5,3.875,3,11,7,1,1,0,0,0,38,38,3,2,0.03448276,0.22413793,2.9230769,6,0.46153846,1,0,45,11,5,-1,5,10,-1,0,4,4,0.017241379,0.1,-1,10,5,1,0.771461978,0.859582436,0.939794001,1,-1,1
0,2,8,6,3.875,2,7,5,0,0,0,0,0,39,39,2,2,0.035714287,0.17857143,3.9,1,0.7,6,0,38,9,3,-1,6,7,-1,0,7,1,0.107142857,0,-1,8,5,0,0.724416863,0.939794001,0.742098129,0,-1,1
0,2,8,6,3.875,2,10,8,0,0,0,0,0,39,39,2,2,0.036363635,0.16363636,4.3333335,1,0.44444445,0,0,42,7,6,-1,3,8,-1,0,6,2,0,0,-1,7,4,0,0.687315074,0.929896694,0,0,-1,1
0,2,17,10,3.8823528,2,20,17,0,0,0,0,0,82,82,2,2,0.019417476,0.13592233,5.857143,2,0.78571427,8,0,75,13,3,-1,10,10,-1,0,7,10,0.077669903,0,-1,9,5,1,0.667746714,0.87327371,1,1,-1,0
0,2,17,6,3.8823528,2,15,8,1,0,0,0,0,82,82,3,2,0.020408163,0.091836736,9.111111,2,0.7777778,20,0,58,6,39,-1,2,6,-1,0,3,14,0.204081633,0.246575342,-1,5,1,1,0.69972451,0.929896694,0.705087397,1,-1,0
0,2,17,13,3.8823528,2,22,11,0,0,0,0,0,82,82,4,2,0.018867925,0.16037735,4.8235292,2,0.8235294,3,0,83,16,59,-1,13,9,-1,0,2,15,0.028301887,0.037037037,-1,4,-1,1,0.611861757,0.78765934,0.612226447,1,-1,0
0,2,17,8,3.8823528,2,11,7,2,2,0,0,0,82,82,4,2,0.01980198,0.11881188,6.8333335,2,0.75,20,0,61,11,42,-1,8,8,-1,0,2,15,0.198019802,-1,-1,4,-1,-1,0.696429108,0.953509509,-1,-1,-1,0
0,2,17,3,3.8823528,2,21,10,0,0,0,0,0,82,82,2,2,0.020833334,0.072916664,11.714286,1,0.5714286,6,0,70,6,0,-1,3,8,-1,0,4,13,0.0625,0,-1,5,2,0,0.678675481,0.796453036,0.653880593,0,-1,0
0,2,17,8,3.8823528,2,26,9,0,0,0,0,0,82,82,2,2,0.01980198,0.11881188,6.8333335,1,0.75,1,1,80,11,3,-1,8,9,-1,0,3,14,0.00990099,0.012987013,-1,4,1,0,0.658543061,1,0.634650494,0,-1,0
1,2,20,17,3.8888888,2,29,22,0,0,0,0,0,94,94,2,6,0.04918033,0.17213115,4.4761906,1,0.85714287,1,-1,98,20,-1,0,17,9,0,0,2,16,0.008196721,0.010752688,0.166666667,5,-1,2,0.67942346,0.869902715,0.673425887,0,1,0
0,2,9,8,3.8888888,2,13,6,1,0,0,0,0,44,44,2,2,0.03125,0.203125,3.3846154,1,0.6923077,2,-1,49,10,-1,-1,4,8,-1,0,2,7,0.03125,0,-1,3,-1,0,0.718346412,0.875274698,0.722838045,0,-1,0
0,2,9,7,3.8888888,2,15,10,2,1,0,0,0,43,43,2,2,0.032786883,0.18032786,3.909091,1,0.6363636,2,1,47,9,6,-1,3,6,-1,0,4,5,0.032786885,0.03125,-1,5,2,0,0.74086487,1,0.700785606,0,-1,0
0,2,18,10,3.8888888,2,25,9,0,0,0,0,0,87,87,4,2,0.018691588,0.12149533,6.6923075,2,0.84615386,6,0,80,12,48,-1,10,7,-1,0,3,15,0.056074766,-1,-1,5,-1,-1,0.639942744,0.875274698,-1,-1,-1,0
0,2,9,9,3.8888888,2,10,7,0,0,0,0,0,43,43,4,2,0.032258064,0.19354838,3.5833333,2,0.8333333,5,0,45,11,26,-1,9,6,-1,0,2,7,0.080645161,0.119047619,-1,4,-1,1,0.762459249,0.860528527,0.795279609,1,-1,0
0,2,9,11,3.8888888,2,11,9,0,0,0,0,0,43,43,2,2,0.03076923,0.23076923,2.8666666,1,0.8,0,0,53,14,4,-1,11,7,-1,0,4,5,0,0,-1,5,2,0,0.697339432,0.884735489,0.741878521,0,-1,0
0,3,18,6,3.8888888,3,24,11,0,0,0,0,0,87,87,3,2,0.018691588,0.12149533,6.6923075,3,0.53846157,7,0,78,11,49,-1,6,9,-1,0,3,15,0.065420561,-1,-1,6,-1,-1,0.661592425,0.916849799,-1,-1,-1,0
0,2,9,6,3.8888888,2,10,5,1,0,0,0,0,43,43,2,2,0.033333335,0.16666667,4.3,1,0.7,12,0,36,6,10,-1,3,6,-1,0,6,3,0.2,0,-1,7,4,0,0.778024684,1,0.871049064,0,-1,0
0,2,9,7,3.8888888,2,10,6,0,0,0,0,0,44,44,2,2,0.032258064,0.17741935,4,1,0.72727275,8,0,41,10,0,-1,7,7,-1,0,5,4,0.129032258,0,-1,6,3,0,0.747709977,0.947442759,0.750848801,0,-1,0
0,2,9,10,3.8888888,2,15,10,0,0,0,0,0,43,43,2,2,0.03125,0.21875,3.0714285,1,0.78571427,0,0,52,13,18,-1,10,9,-1,0,6,3,0,0,-1,7,4,0,0.686358342,0.924957276,0.916666667,0,-1,0
0,2,18,6,3.8888888,2,18,7,1,0,0,0,0,87,87,3,2,0.019417476,0.08737864,9.666667,2,0.7777778,19,0,63,6,45,-1,2,6,-1,0,3,15,0.184466019,0.2125,-1,5,1,1,0.683217709,0.929896694,0.677032729,1,-1,0
0,2,9,17,3.8888888,2,14,5,0,0,0,0,0,43,43,2,2,0.028169014,0.29577464,2.047619,1,0.85714287,0,-1,59,20,-1,-1,17,7,-1,0,2,7,0,0,-1,3,-1,0,0.745987802,0.869902715,0.768602131,0,-1,0
0,2,9,10,3.8888888,2,15,8,0,0,0,0,0,44,44,2,2,0.03076923,0.21538462,3.142857,1,0.78571427,0,-1,52,13,-1,-1,10,8,-1,0,2,7,0,0,-1,3,-1,0,0.683471476,0.849914551,0.708950355,0,-1,0
0,2,9,8,3.8888888,2,10,8,1,1,0,0,0,43,43,4,2,0.032258064,0.19354838,3.5833333,2,0.5833333,4,0,45,10,21,-1,6,7,-1,0,3,6,0.064516129,0.114285714,-1,5,1,1,0.738045347,0.907019018,0.824482431,1,-1,0
0,3,9,10,3.8888888,3,9,8,2,2,0,0,0,43,43,4,2,0.029850746,0.25373134,2.5294118,3,0.64705884,9,0,45,15,22,-1,10,9,-1,0,4,5,0.134328358,0.088235294,-1,7,2,1,0.733031435,0.776795596,0.801908294,1,-1,0
0,3,9,10,3.8888888,3,8,6,2,2,0,0,0,43,43,4,2,0.029850746,0.25373134,2.5294118,3,0.64705884,9,0,45,15,22,-1,10,10,-1,0,4,5,0.134328358,0.088235294,-1,7,2,1,0.73891282,0.776795596,0.774419222,1,-1,0
0,2,9,6,3.8888888,2,11,5,1,0,0,0,0,44,44,2,2,0.032786883,0.16393442,4.4,1,0.7,11,0,37,6,7,-1,3,7,-1,0,7,2,0.180327869,0,-1,8,5,0,0.762175094,1,1,0,-1,0
0,2,9,15,3.8888888,2,15,9,0,0,0,0,0,43,43,2,2,0.029411765,0.2647059,2.3888888,1,0.3888889,0,0,54,15,5,-1,6,10,-1,0,3,6,0,0,-1,4,1,0,0.685817354,0.85671355,0.753519404,0,-1,0
0,2,18,3,3.8888888,2,29,16,0,0,0,0,0,87,87,2,2,0.02,0.06,14.5,1,0.6666667,4,0,75,5,0,-1,3,7,-1,0,5,13,0.04,0,-1,6,3,0,0.688260189,1,0.687378233,0,-1,0
0,2,9,4,3.8888888,2,10,8,0,0,0,0,0,43,43,3,2,0.03448276,0.13793103,5.375,2,0.625,0,0,46,7,16,-1,4,9,-1,0,5,4,0,0,-1,7,3,1,0.74305545,0.916666667,0.808833287,1,-1,0
0,2,9,15,3.8888888,2,13,5,0,0,0,0,0,43,43,2,2,0.029411765,0.2647059,2.3888888,1,0.3888889,0,0,54,15,5,-1,6,7,-1,0,3,6,0,0,-1,4,1,0,0.687399734,0.85671355,0.713169716,0,-1,0
0,2,9,12,3.8888888,2,12,5,0,0,0,0,0,43,43,2,2,0.030303031,0.24242425,2.6875,1,0.8125,7,7,47,15,7,-1,12,7,-1,0,3,6,0.106060606,0.205882353,-1,4,1,0,0.739269382,0.9375,0.741988632,0,-1,0
0,2,9,17,3.8888888,2,10,4,0,0,0,0,0,43,43,4,2,0.028169014,0.29577464,2.047619,2,0.42857143,6,0,51,18,10,-1,8,8,-1,0,4,5,0.084507042,0.25,-1,6,2,1,0.749312692,0.810168818,0.840876788,1,-1,0
0,2,18,6,3.8888888,2,17,14,1,0,0,0,0,87,87,3,2,0.019417476,0.08737864,9.666667,2,0.7777778,18,0,64,6,44,-1,2,4,-1,0,3,15,0.174757282,0.207792208,-1,5,1,1,0.673409674,0.929896694,0.681827781,1,-1,0
0,2,9,11,3.8888888,2,12,6,0,0,0,0,0,43,43,2,2,0.03076923,0.23076923,2.8666666,1,0.8,0,0,53,14,3,-1,11,7,-1,0,4,5,0,0,-1,5,2,0,0.691654057,0.884735489,0.734255229,0,-1,0
0,2,9,11,3.8888888,2,10,5,0,0,0,0,0,44,44,2,2,0.030303031,0.22727273,2.9333334,1,0.8,0,0,53,14,13,-1,11,9,-1,0,3,6,0,0,-1,4,1,0,0.724852442,0.89761679,0.763482912,0,-1,0
0,2,18,11,3.8888888,2,20,14,0,0,0,0,0,88,88,2,2,0.018181818,0.13636364,5.866667,1,0.8,8,2,80,14,0,-1,11,9,-1,0,5,13,0.072727273,0.03030303,-1,6,3,0,0.663828572,0.884735489,0.677361616,0,-1,0
0,2,9,7,3.8888888,2,16,11,2,1,0,0,0,43,43,2,2,0.032786883,0.18032786,3.909091,1,0.6363636,2,1,47,9,6,-1,3,6,-1,0,4,5,0.032786885,0.03125,-1,5,2,0,0.72953223,1,0.700785606,0,-1,0
0,2,9,9,3.8888888,2,12,6,0,0,0,0,0,43,43,4,2,0.032258064,0.19354838,3.5833333,2,0.8333333,5,0,45,11,26,-1,9,8,-1,0,2,7,0.080645161,-1,-1,4,-1,-1,0.762302077,0.860528527,-1,-1,-1,0
0,2,9,8,3.8888888,2,15,5,1,0,0,0,0,44,44,2,2,0.03125,0.203125,3.3846154,1,0.6923077,2,-1,49,10,-1,-1,4,8,-1,0,2,7,0.03125,0,-1,3,-1,0,0.70431823,0.875274698,0.706899848,0,-1,0
58,4,16,14,3.8888888,4,28,22,17,16,16,9,9,134,134,2,90,0.5421687,0.15060242,5.36,4,0.68,34,32,109,20,7,26,14,8,0,1,6,5,0.204819277,0.31372549,0.426666667,16,4,7,0.684741345,0.790995573,0.71716538,0.716791438,0.683344097,1
0,4,16,14,3.8888888,4,27,21,17,16,16,9,9,130,130,2,86,0.5308642,0.15432099,5.2,4,0.68,34,32,106,20,7,0,14,8,0,1,6,5,0.209876543,0.326530612,0,15,4,6,0.685485963,0.790995573,0.716776758,0.716572834,1,1
0,3,9,19,3.8888888,3,12,5,0,0,0,0,0,44,44,2,2,0.025641026,0.34615386,1.6296296,5,0.7407407,0,0,64,25,3,-1,19,8,-1,0,6,3,0,0,-1,11,5,2,0.658805685,0.779839302,0.958424899,1,-1,1
0,3,9,19,3.8888888,3,9,6,0,0,0,0,0,43,43,3,2,0.025974026,0.35064936,1.5925926,3,0.33333334,6,0,56,23,5,-1,8,7,-1,0,7,2,0.077922078,0,-1,10,5,1,0.712422973,0.785719314,1,1,-1,1
0,3,9,18,3.8888888,3,9,6,0,0,0,0,0,43,43,3,2,0.02631579,0.34210527,1.6538461,3,0.42307693,6,0,56,23,5,-1,10,7,-1,0,7,2,0.078947368,0,-1,10,5,1,0.714764502,0.813807211,1,1,-1,1
0,4,9,12,3.8888888,4,13,5,0,0,0,0,0,43,43,3,2,0.02739726,0.31506848,1.8695652,4,0.3043478,3,0,55,19,1,-1,6,9,-1,1,8,1,0.04109589,0,-1,12,6,1,0.701160409,0.850927643,0.827729377,0.579380164,-1,1
0,3,9,15,3.8888888,3,9,8,0,0,0,0,0,43,43,3,2,0.02739726,0.31506848,1.8695652,3,0.6956522,0,0,60,21,3,-1,15,7,-1,0,8,1,0,0,-1,11,6,1,0.683737265,0.877406272,1,1,-1,1
0,3,9,15,3.8888888,3,9,4,0,0,0,0,0,43,43,3,2,0.027777778,0.30555555,1.9545455,3,0.72727275,6,0,53,20,5,-1,15,7,-1,0,7,2,0.083333333,0,-1,10,5,1,0.716837793,0.760367188,0.859793388,1,-1,1
0,3,9,13,3.8888888,3,9,4,0,0,0,0,0,43,43,3,2,0.028169014,0.29577464,2.047619,3,0.6666667,0,0,58,19,4,-1,13,9,-1,0,6,2,0,-1,-1,9,-1,-1,0.717477799,0.831851698,-1,-1,-1,1
0,3,9,14,3.8888888,3,10,4,0,0,0,0,0,43,43,3,2,0.028169014,0.29577464,2.047619,3,0.3809524,6,0,51,18,2,-1,7,8,-1,0,7,2,0.084507042,0,-1,10,5,1,0.720270267,0.780301869,0.742098129,0.579380164,-1,1
0,3,9,14,3.8888888,3,11,7,0,0,0,0,0,43,43,3,2,0.028169014,0.29577464,2.047619,3,0.71428573,0,0,58,19,3,-1,14,6,-1,0,7,2,0,0,-1,10,5,1,0.687047242,0.861718647,1,1,-1,1
0,3,9,12,3.8888888,3,14,10,0,0,0,0,0,44,44,2,2,0.028571429,0.27142859,2.3157895,5,0.68421054,0,0,56,17,3,-1,12,7,-1,0,6,3,0,0,-1,11,4,3,0.677997812,0.783054889,0.788909766,0.860528527,-1,1
0,2,9,14,3.8888888,2,9,6,0,0,0,0,0,43,43,3,2,0.029411765,0.2647059,2.3888888,2,0.8333333,6,0,50,17,5,-1,14,7,-1,0,7,2,0.088235294,0,-1,9,5,1,0.738520373,0.83006772,0.929896694,0.579380164,-1,1
0,2,9,14,3.8888888,2,9,6,0,0,0,0,0,43,43,3,2,0.029411765,0.2647059,2.3888888,2,0.8333333,6,0,50,17,5,-1,14,7,-1,0,7,2,0.088235294,0,-1,9,5,1,0.741528273,0.83006772,1,1,-1,1
0,2,9,14,3.8888888,2,9,6,0,0,0,0,0,43,43,3,2,0.029411765,0.2647059,2.3888888,2,0.8333333,6,0,50,17,5,-1,14,7,-1,0,7,2,0.088235294,0,-1,9,5,1,0.734631859,0.83006772,0.859793388,0.579380164,-1,1
0,2,9,14,3.8888888,2,10,6,0,0,0,0,0,43,43,3,2,0.029411765,0.2647059,2.3888888,2,0.8333333,6,0,50,17,5,-1,14,7,-1,0,7,2,0.088235294,0,-1,9,5,1,0.736696742,0.83006772,0.789690082,0.579380164,-1,1
0,3,9,9,3.8888888,3,9,5,0,0,0,0,0,43,43,4,2,0.029850746,0.25373134,2.5294118,3,0.5882353,0,0,54,15,4,-1,9,7,-1,0,6,3,0,0,-1,9,4,1,0.679004665,0.816441756,0.929896694,1,-1,1
0,2,9,7,3.8888888,2,9,7,1,1,0,0,0,43,43,3,2,0.033333335,0.16666667,4.3,3,0.8,1,0,45,9,5,-1,7,5,-1,0,4,4,0.016666667,0.033333333,-1,9,2,4,0.766856495,0.879588002,0.913353903,0.939794001,-1,1
0,2,9,7,3.8888888,2,10,10,0,0,0,0,0,43,43,4,2,0.033333335,0.16666667,4.3,4,0.8,0,0,48,9,2,-1,7,9,-1,0,5,4,0,0,-1,9,3,3,0.710380046,0.856863624,0.910795072,0.939794001,-1,1
0,2,9,5,3.8888888,2,10,7,0,0,0,0,0,43,43,3,2,0.03448276,0.13793103,5.375,2,0.75,0,0,46,7,5,-1,5,7,-1,0,7,2,0,0,-1,9,5,1,0.708221738,0.916666667,1,1,-1,1
0,2,19,6,3.8947368,2,26,14,1,0,0,0,0,92,92,3,2,0.018518519,0.083333336,10.222222,2,0.7777778,18,0,68,6,48,-1,2,5,-1,0,3,16,0.166666667,0.195121951,-1,5,1,1,0.648474617,0.929896694,0.645897509,1,-1,0
8,2,22,7,3.8947368,2,32,16,1,1,0,0,0,113,113,2,20,0.15267175,0.08396947,10.272727,2,0.72727275,2,1,103,10,63,7,7,7,7,0,3,14,0.015267176,0.019047619,0.05,10,1,6,0.693180882,0.842328277,0.699440155,0.831951945,0.875577667,0
0,2,10,9,3.9,2,12,4,0,0,0,0,0,48,48,4,2,0.029850746,0.17910448,4,2,0.8333333,4,0,50,11,31,-1,9,9,-1,0,2,6,0.059701493,0.085106383,-1,4,-1,1,0.764660048,0.860528527,0.809341319,1,-1,0
0,2,10,8,3.9,2,8,4,1,1,0,0,0,48,48,4,2,0.029850746,0.17910448,4,2,0.75,15,0,39,11,20,-1,8,5,-1,0,2,8,0.223880597,-1,-1,4,-1,-1,0.75422382,0.953509509,-1,-1,-1,0
0,2,10,6,3.9,2,11,6,1,0,0,0,0,49,49,2,2,0.030303031,0.15151516,4.9,2,0.7,13,0,39,6,7,-1,3,7,-1,0,7,3,0.196969697,-1,-1,9,-1,-1,0.778648485,1,-1,-1,-1,0
0,2,10,8,3.9,2,13,8,1,1,0,0,0,49,49,2,2,0.029850746,0.1641791,4.4545455,1,0.8181818,1,1,52,10,5,-1,8,9,-1,1,3,7,0.014925373,0.024390244,-1,4,1,0,0.716610866,0.894885518,0.74767361,0,-1,0
0,3,20,5,3.9,3,23,16,0,0,0,0,0,98,98,2,2,0.01724138,0.094827585,8.909091,2,0.54545456,17,9,74,9,0,-1,5,9,-1,0,5,15,0.146551724,-1,-1,7,-1,-1,0.681358676,0.894885518,-1,-1,-1,0
0,2,10,10,3.9,2,12,6,0,0,0,0,0,49,49,2,2,0.028571429,0.2,3.5,1,0.78571427,7,7,49,13,23,-1,10,7,-1,0,5,5,0.1,1,-1,6,3,0,0.733085756,0.887435914,0.656265789,0,-1,0
0,2,10,9,3.9,2,10,5,0,0,0,0,0,49,49,2,2,0.028985508,0.1884058,3.7692308,1,0.7692308,10,10,45,12,10,-1,9,8,-1,0,4,6,0.144927536,0.384615385,-1,5,2,0,0.724417003,0.916849799,0.817001344,0,-1,0
11,2,12,8,3.9,2,17,13,0,0,0,0,0,64,64,2,15,0.18072289,0.14457831,5.3333335,1,0.75,7,0,61,11,0,11,8,11,11,0,3,7,0.084337349,0,0,6,1,2,0.739327073,0.953509509,0.727427964,0,0.863489053,0
0,2,10,6,3.9,2,12,7,0,0,0,0,0,48,48,4,2,0.03076923,0.15384616,4.8,2,0.7,9,0,43,9,20,-1,6,9,-1,0,4,6,0.138461538,-1,-1,6,-1,-1,0.751545766,0.819382003,-1,-1,-1,0
0,2,20,10,3.9,2,28,11,0,0,0,0,0,97,97,4,2,0.017094018,0.11111111,7.4615383,2,0.84615386,10,0,84,12,43,-1,10,6,-1,0,4,16,0.085470085,-1,-1,6,-1,-1,0.653486808,0.875274698,-1,-1,-1,0
0,2,20,10,3.9,2,23,16,0,0,0,0,0,97,97,2,2,0.016949153,0.118644066,6.928571,1,0.78571427,15,7,80,13,0,-1,10,9,-1,0,6,14,0.127118644,0.088607595,-1,7,4,0,0.645974886,0.835752348,0.652175037,0,-1,0
0,2,10,4,3.9,2,18,7,0,0,0,0,0,48,48,2,2,0.031746034,0.12698413,6,1,0.625,0,0,50,7,5,-1,4,7,-1,0,3,7,0,0,-1,4,1,0,0.716797436,0.916666667,0.709021879,0,-1,0
0,2,20,6,3.9,2,26,16,0,0,0,0,0,98,98,2,2,0.017391304,0.08695652,9.8,1,0.7,7,1,84,9,0,-1,6,8,-1,0,5,15,0.060869565,0.012195122,-1,6,3,0,0.637479681,0.879588002,0.59982943,0,-1,0
0,2,10,9,3.9,2,10,5,0,0,0,0,0,49,49,2,2,0.028985508,0.1884058,3.7692308,1,0.7692308,10,10,45,12,10,-1,9,8,-1,0,4,6,0.144927536,0.384615385,-1,5,2,0,0.713135815,0.916849799,0.778094284,0,-1,0
0,2,10,8,3.9,2,6,5,1,1,0,0,0,48,48,4,2,0.029850746,0.17910448,4,2,0.75,16,0,38,11,19,-1,8,7,-1,0,2,8,0.23880597,0.340425532,-1,4,-1,1,0.773502028,0.953509509,0.782924223,1,-1,0
0,2,10,5,3.9,2,10,7,0,0,0,0,0,48,48,1,2,0.03125,0.140625,5.3333335,2,0.6666667,9,1,42,8,14,-1,5,9,-1,0,4,6,0.140625,-1,-1,6,-1,-1,0.823244003,0.859793388,-1,-1,-1,0
0,2,10,3,3.9,2,9,7,1,0,0,0,0,48,48,2,2,0.032258064,0.11290322,6.857143,1,0.71428573,9,1,40,5,0,-1,3,6,-1,0,3,7,0.14516129,0.025641026,-1,4,1,0,0.738202519,0.898226518,0.705182664,0,-1,0
0,2,10,5,3.9,2,14,9,0,0,0,0,0,48,48,2,2,0.03076923,0.13846155,5.3333335,1,0.6666667,6,6,46,8,7,-1,5,7,-1,0,3,7,0.092307692,0.153846154,-1,4,1,0,0.710096703,0.833333333,0.710738591,0,-1,0
0,2,10,7,3.9,2,9,5,2,2,0,1,0,48,48,4,2,0.03076923,0.15384616,4.8,2,0.8,10,0,42,9,19,-1,7,7,-1,0,3,7,0.153846154,0.25,-1,5,1,1,0.761021992,0.698970004,0.835494066,1,-1,0
0,2,20,6,3.9,2,28,11,1,0,0,0,0,97,97,3,2,0.017699115,0.07964602,10.777778,2,0.7777778,19,0,71,6,53,-1,2,5,-1,0,3,17,0.168141593,0.191011236,-1,5,1,1,0.639536158,0.929896694,0.643634956,1,-1,0
